,Description,Price,Rating,ReviewCount,Url,Url_img,Brand
35933,"Juno Flower Watch, Wood Watches, Real Flowers, Handmade Watches, Juno Design",199.0,4.6,3,https://www.amazon.ca/Mistura-Flower-Watches-Flowers-Handmade/dp/B08FZRZJPZ/ref=sr_1_12710?keywords=watch&qid=1655331966&s=fashion&sr=1-12710,https://m.media-amazon.com/images/I/618Uq9WqrLL._AC_UL320_.jpg,Mistura
35937,"Handmade Watches by Mistura Volkano Design, Wooden Watches",225.09,0.0,1,https://www.amazon.ca/Handmade-Watches-Mistura-Volkano-Silicio/dp/B081GBTSPL/ref=sr_1_12714?keywords=watch&qid=1655331966&s=fashion&sr=1-12714,https://m.media-amazon.com/images/I/61j+QA9PXwL._AC_UL320_.jpg,Mistura
35943,"Women's Noemia Stainless Steel Quartz Watch with Stainless-Steel Strap, Silver, 20 (Model: 5132-STS-65081)",3449.84,0.0,2,https://www.amazon.ca/Raymond-Weil-Womens-Noemia-Stainless/dp/B01M72A2Y8/ref=sr_1_12720?keywords=watch&qid=1655331966&s=fashion&sr=1-12720,https://m.media-amazon.com/images/I/61ZX7lXJmZL._AC_UL320_.jpg,Raymond Weil
35946,Ladies' Watch Olivia Burton OB14BD27 (38 mm),214.2,4.8,4,https://www.amazon.ca/Olivia-Burton-Quartz-Analog-OB14BD27/dp/B00LU0A8RE/ref=sr_1_12725?keywords=watch&qid=1655331966&s=fashion&sr=1-12725,https://m.media-amazon.com/images/I/81CZKGICsrL._AC_UL320_.jpg,Olivia Burton
35948,Wrist Watches for Women (Model: 900350325),195.0,4.3,4,https://www.amazon.ca/TOUS-Motion-Straight-900350325-Crystals/dp/B07Z1XR1M1/ref=sr_1_12727?keywords=watch&qid=1655331966&s=fashion&sr=1-12727,https://m.media-amazon.com/images/I/71dspOpSphL._AC_UL320_.jpg,TOUS
35971,Women's Casual Alessandra Mother of Pearl Dial Quartz Watch (Model: RB0612),226.0,0.0,1,https://www.amazon.ca/Roberto-Bianci-Womens-Casual-Alessandra/dp/B07B9VG8KZ/ref=sr_1_12740?keywords=watch&qid=1655331968&s=fashion&sr=1-12740,https://m.media-amazon.com/images/I/91et9BeQSzL._AC_UL320_.jpg,Roberto Bianci
35976,"Women's OC9811 Casual Camara Watch, Black",223.58,0.0,2,https://www.amazon.ca/OCEANAUT-Womens-OC9811-Casual-Camara/dp/B076MLVRZT/ref=sr_1_12745?keywords=watch&qid=1655331968&s=fashion&sr=1-12745,https://m.media-amazon.com/images/I/9171-7hIdKL._AC_UL320_.jpg,Oceanaut
35977,"Women's OC0435 Casual Acqua Star Watch, Orange",188.45,2.3,2,https://www.amazon.ca/OCEANAUT-Womens-OC0435-Casual-Orange/dp/B01N6SDDAW/ref=sr_1_12746?keywords=watch&qid=1655331968&s=fashion&sr=1-12746,https://m.media-amazon.com/images/I/81WIyzI3pIL._AC_UL320_.jpg,Oceanaut
35983,"Women's 'T-Complicity' Stainless Steel Fashion Watch, Color:Silver-Toned (Model: R2453130504)",331.97,3.9,6,https://www.amazon.ca/TRUSSARDI-Womens-T-Complicity-Stainless-Fashion/dp/B07J4BS47T/ref=sr_1_12755?keywords=watch&qid=1655331968&s=fashion&sr=1-12755,https://m.media-amazon.com/images/I/813fxSlm5aL._AC_UL320_.jpg,TRUSSARDI
35985,Watches ladybelle Womens Analogue Swiss-Quartz Watch with Calfskin Bracelet Y22005L3,336.0,0.0,1,https://www.amazon.ca/ladybelle-Analogue-Swiss-Quartz-Calfskin-Bracelet/dp/B06XDH48RG/ref=sr_1_12757?keywords=watch&qid=1655331968&s=fashion&sr=1-12757,https://m.media-amazon.com/images/I/51N77U3ckBL._AC_UL320_.jpg,GC
35988,Love Unisex Analogue Quartz Watch with Silicone Strap – LO.PK.U.S.10,191.0,4.3,28,https://www.amazon.ca/Ice-Watch-Womens-Ice-Love-LO-PK-U-S-10-Plastic/dp/B003AJHH8Q/ref=sr_1_12760?keywords=watch&qid=1655331968&s=fashion&sr=1-12760,https://m.media-amazon.com/images/I/410daSJpG8L._AC_UL320_.jpg,ICE-WATCH
35989,Ice Watch Crystal Ladies Watches - White,198.0,4.1,42,https://www.amazon.ca/Ice-Watch-crystal-rose-gold-wristwatch-silicon/dp/B081FR1BLG/ref=sr_1_12761?keywords=watch&qid=1655331968&s=fashion&sr=1-12761,https://m.media-amazon.com/images/I/71eEsTg6TdL._AC_UL320_.jpg,ICE-WATCH
35991,Peugeot Women's 14K Gold Plated Watch - Barrel Shaped Crystal Studded Bezel and Leather Wrist Strap,208.95,3.8,5,https://www.amazon.ca/Peugeot-Womens-Plated-Crystal-Leather/dp/B07TCBLB9Z/ref=sr_1_12763?keywords=watch&qid=1655331968&s=fashion&sr=1-12763,https://m.media-amazon.com/images/I/613M+Bpck5L._AC_UL320_.jpg,PP Peugeot
35993,Ice Steel Womens Analogue Quartz Watch with Stainless-Steel Bracelet IC016775,241.0,4.3,166,https://www.amazon.ca/Ice-Watch-Silver-Stainless-Womens-016775/dp/B07NJRL82B/ref=sr_1_12765?keywords=watch&qid=1655331968&s=fashion&sr=1-12765,https://m.media-amazon.com/images/I/71fxS4gQpmL._AC_UL320_.jpg,ICE-WATCH
35994,Ice Steel Womens Analogue Quartz Watch with Stainless-Steel Bracelet IC016774,210.0,4.4,69,https://www.amazon.ca/Ice-Watch-Cosmos-Stainless-Womens-016774/dp/B07NJQVS1L/ref=sr_1_12766?keywords=watch&qid=1655331968&s=fashion&sr=1-12766,https://m.media-amazon.com/images/I/61HfPs+3QBL._AC_UL320_.jpg,ICE-WATCH
35995,Ice Steel Womens Analogue Quartz Watch with Stainless-Steel Bracelet IC016773,223.0,4.7,69,https://www.amazon.ca/Ice-Watch-Cosmos-Silver-Stainless-016773/dp/B07NJQP7Q1/ref=sr_1_12767?keywords=watch&qid=1655331968&s=fashion&sr=1-12767,https://m.media-amazon.com/images/I/61z4wZXwKzL._AC_UL320_.jpg,ICE-WATCH
35997,"Women's OC2812 Casual Aqua One Watch, Pink",219.16,4.6,3,https://www.amazon.ca/OCEANAUT-Womens-OC2812-Casual-Watch/dp/B0751WLY27/ref=sr_1_12769?keywords=watch&qid=1655331968&s=fashion&sr=1-12769,https://m.media-amazon.com/images/I/817t0e-joiL._AC_UL320_.jpg,Oceanaut
35998,Watch Ice watch IC13053,213.0,2.8,9,https://www.amazon.ca/Ice-Watch-013053-Watch-watch-IC13053/dp/B01MDLPLW9/ref=sr_1_12770?keywords=watch&qid=1655331968&s=fashion&sr=1-12770,https://m.media-amazon.com/images/I/81N3RT+TlHL._AC_UL320_.jpg,ICE-WATCH
35999,Watch Ice watch IC13066,186.0,4.3,11,https://www.amazon.ca/Ice-Watch-013066-Watch-watch-IC13066/dp/B01M5AYEDB/ref=sr_1_12771?keywords=watch&qid=1655331968&s=fashion&sr=1-12771,https://m.media-amazon.com/images/I/81A6axt-44L._AC_UL320_.jpg,ICE-WATCH
36000,"ICE Forever Black - Wristwatch with Silicon Strap, Black, Small (35 mm), Quartz Movement",209.32,4.4,220,https://www.amazon.ca/Ice-Watch-Womens-SIBKSS09-Collection-Black/dp/B0037NZ5HK/ref=sr_1_12774?keywords=watch&qid=1655331968&s=fashion&sr=1-12774,https://m.media-amazon.com/images/I/51A06jZvoKL._AC_UL320_.jpg,ICE-WATCH
36001,Unisex SI.RD.U.S.09 Sili Collection Red Plastic and Silicone Watch,218.45,4.6,201,https://www.amazon.ca/Ice-Watch-SI-RD-U-S-09-Collection-Plastic-Silicone/dp/B002JCSAUO/ref=sr_1_12775?keywords=watch&qid=1655331968&s=fashion&sr=1-12775,https://m.media-amazon.com/images/I/61MY8nX6rEL._AC_UL320_.jpg,ICE-WATCH
36011,Watch BERING Stainless Steel White Golden Woman,197.65,0.0,5,https://www.amazon.ca/BERING-Womens-Analogue-Stainless-12131-339/dp/B07RWNKDLX/ref=sr_1_12776?keywords=watch&qid=1655331969&s=fashion&sr=1-12776,https://m.media-amazon.com/images/I/619i+nFiMRL._AC_UL320_.jpg,BERING
36012,Watch Versus by Versace Women's Pigalle Quartz Stainless,238.84,0.0,1,https://www.amazon.ca/Versus-Versace-Womens-Pigalle-Stainless-Steel/dp/B07PZ458PD/ref=sr_1_12777?keywords=watch&qid=1655331969&s=fashion&sr=1-12777,https://m.media-amazon.com/images/I/71I3MyHEglL._AC_UL320_.jpg,Versus by Versace
36013,"Unisex Analogue Quartz Watch with Stainless Steel Strap, Silver, 7020-4smd-31mm, 31 mm",189.0,4.8,10,https://www.amazon.ca/Bering-Classic-Polished-Midnight-14531-308/dp/B07P88DZHD/ref=sr_1_12778?keywords=watch&qid=1655331969&s=fashion&sr=1-12778,https://m.media-amazon.com/images/I/61XqWPDAPfS._AC_UL320_.jpg,BERING
36021,T-Light 32 mm Ladie's Watch,354.73,3.7,6,https://www.amazon.ca/TRUSSARDI-T-Light-32-Ladies-Watch/dp/B07N6HFPT4/ref=sr_1_12787?keywords=watch&qid=1655331969&s=fashion&sr=1-12787,https://m.media-amazon.com/images/I/81mMOEc+n9L._AC_UL320_.jpg,TRUSSARDI
36034,Watches Sport Chic Womens Analogue Quartz Watch with Silicone Bracelet Y34001L7,352.8,0.0,2,https://www.amazon.ca/GUESS-Womens-Analog-Sport-Watch/dp/B079NWNPN7/ref=sr_1_12800?keywords=watch&qid=1655331969&s=fashion&sr=1-12800,https://m.media-amazon.com/images/I/41WUsmTdx6L._AC_UL320_.jpg,GC
36036,Women's Gc PureChic 32mm Steel Bracelet & Case Quartz MOP Dial Analog Watch Y31003L1,442.0,4.4,2,https://www.amazon.ca/GC-Womens-PureChic-Bracelet-Y31003L1/dp/B0762GJQPB/ref=sr_1_12802?keywords=watch&qid=1655331969&s=fashion&sr=1-12802,https://m.media-amazon.com/images/I/61yoAENPIXL._AC_UL320_.jpg,GC
36043,Akribos Sparkling Crystals Women's Watch - Radiant Sunburst Dial on Embossed Alligator Genuine Leather Strap - AK883,365.0,3.4,25,https://www.amazon.ca/Akribos-XXIV-Womens-AK883BKR-Quartz/dp/B0145FXMZA/ref=sr_1_12810?keywords=watch&qid=1655331969&s=fashion&sr=1-12810,https://m.media-amazon.com/images/I/81dEjP9hAGL._AC_UL320_.jpg,Akribos XXIV
36046,"Women's Stainless Steel Quartz Watch with Leather Strap, Black, 22 (Model: 12240-602)",209.32,4.0,40,https://www.amazon.ca/Bering-12240-602-Armbanduhr/dp/B074J6FSB1/ref=sr_1_12814?keywords=watch&qid=1655331969&s=fashion&sr=1-12814,https://m.media-amazon.com/images/I/61F5HVdT2CL._AC_UL320_.jpg,BERING
36049,"Women Analog Quartz Classic Collection Watch with Satin Strap and Sapphire Crystal 12130-609, Silver, Bracelet, Silver, Bracelet",221.56,3.7,9,https://www.amazon.ca/Bering-Womens-Analogue-Textile-12130-609/dp/B0761Q4HYY/ref=sr_1_12818?keywords=watch&qid=1655331969&s=fashion&sr=1-12818,https://m.media-amazon.com/images/I/71JkuYOsygL._AC_UL320_.jpg,BERING
36065,Wrist Watches for Women (Model: 351655),189.0,4.0,1,https://www.amazon.ca/TOUS-Heritage-Turquesa-Watch-351655/dp/B08LGV81G8/ref=sr_1_12830?keywords=watch&qid=1655331971&s=fashion&sr=1-12830,https://m.media-amazon.com/images/I/61AKwI2ysPL._AC_UL320_.jpg,TOUS
36067,Wrist Watches for Women (Model: 900350335),229.0,0.0,2,https://www.amazon.ca/TOUS-Motion-Straight-900350335-Womens/dp/B07Z1XT5K2/ref=sr_1_12832?keywords=watch&qid=1655331971&s=fashion&sr=1-12832,https://m.media-amazon.com/images/I/71B69Aofe-L._AC_UL320_.jpg,TOUS
36068,Wrist Watches for Women (Model: 900350395),215.0,0.0,1,https://www.amazon.ca/TOUS-Heritage-900350395-Womens-Watch/dp/B07YQ7H4MQ/ref=sr_1_12833?keywords=watch&qid=1655331971&s=fashion&sr=1-12833,https://m.media-amazon.com/images/I/61+KNAdHVaL._AC_UL320_.jpg,TOUS
36069,"Wristwatches for Women 900350380, Black, Bracelet",185.0,0.0,2,https://www.amazon.ca/TOUS-IPGUN-Womens-Black-Watch/dp/B07YJVNGJX/ref=sr_1_12834?keywords=watch&qid=1655331971&s=fashion&sr=1-12834,https://m.media-amazon.com/images/I/61xSzMohetL._AC_UL320_.jpg,TOUS
36070,Women's wristwatches (Model: 900350315),185.0,4.8,6,https://www.amazon.ca/Watch-TOUS-900350315-Bicolor-Woman/dp/B07YCSFC6F/ref=sr_1_12835?keywords=watch&qid=1655331971&s=fashion&sr=1-12835,https://m.media-amazon.com/images/I/51U8nOLbzhL._AC_UL320_.jpg,TOUS
36093,Women's Analogue Quartz Watch with Leather Strap R4251101506,234.0,2.9,5,https://www.amazon.ca/Furla-Womens-R4251101506-Leather-Calfskin/dp/B01M0VGNK0/ref=sr_1_12858?keywords=watch&qid=1655331971&s=fashion&sr=1-12858,https://m.media-amazon.com/images/I/61LxYDGRt2L._AC_UL320_.jpg,Furla
36094,Valentina Watch R4251103501 Woman Blue,222.0,0.0,1,https://www.amazon.ca/Furla-Valentina-Watch-R4251103501-Woman/dp/B01M08AWWX/ref=sr_1_12859?keywords=watch&qid=1655331971&s=fashion&sr=1-12859,https://m.media-amazon.com/images/I/41EPUUzbtGL._AC_UL320_.jpg,Furla
36097,BOHÈME IPRG Watch 300350625 Woman rosé,199.0,1.0,1,https://www.amazon.ca/TOUS-BOH%C3%88ME-Watch-300350625-Woman/dp/B014V5EHNU/ref=sr_1_12862?keywords=watch&qid=1655331971&s=fashion&sr=1-12862,https://m.media-amazon.com/images/I/61Hbu3vurTL._AC_UL320_.jpg,TOUS
36100,V149LCIMC1 Women's Classic Analog Watch with 3 Hands,192.42,0.0,1,https://www.amazon.ca/OBAKU-V149LCIMC1-Womens-Classic-Analog/dp/B009ANWNAS/ref=sr_1_12866?keywords=watch&qid=1655331971&s=fashion&sr=1-12866,https://m.media-amazon.com/images/I/41XXSuQ36PL._AC_UL320_.jpg,Obaku
36102,Dress Womens Analogue Quartz Watch with Stainless-Steel Bracelet PH7215X1,213.0,4.0,1,https://www.amazon.ca/Womans-watch-PULSAR-DRESS-PH7215X1/dp/B008L625R6/ref=sr_1_12868?keywords=watch&qid=1655331971&s=fashion&sr=1-12868,https://m.media-amazon.com/images/I/61CuBJunEYL._AC_UL320_.jpg,Pulsar
36103,Womens Watches PULSAR PULSAR FLORENCE PP6022X1,202.0,3.0,2,https://www.amazon.ca/Womens-Watches-PULSAR-FLORENCE-PP6022X1/dp/B006ZXQ5QE/ref=sr_1_12869?keywords=watch&qid=1655331971&s=fashion&sr=1-12869,https://m.media-amazon.com/images/I/71ujYqKwz1L._AC_UL320_.jpg,Pulsar
36132,Wooden Wristwatch for Men and Women - Koa Wood with Hawaiian Islands / Crystal Sapphire Dial Window / Analog Citizen Movement / Wood Watch Band - Includes Logo Stamped Box,243.47,0.0,1,https://www.amazon.ca/BEAN-VANILLA-Wooden-Wristwatch-Women/dp/B01JNZ7TY2/ref=sr_1_12889?keywords=watch&qid=1655331972&s=fashion&sr=1-12889,https://m.media-amazon.com/images/I/71L4LgY2euL._AC_UL320_.jpg,BEAN & VANILLA
36138,"Women's Analog-Quartz Watch with Leather-Synthetic Strap, Brown, 20 (Model: USC42026AZ)",61.34,3.0,8,https://www.amazon.ca/U-S-Polo-Assn-Womens-Quartz/dp/B01MZHIIFS/ref=sr_1_12895?keywords=watch&qid=1655331972&s=fashion&sr=1-12895,https://m.media-amazon.com/images/I/919zKXDWLHL._AC_UL320_.jpg,U.S. Polo Assn.
36145,Womens Strata Series Watch - Silver/Blue,272.95,3.0,1,https://www.amazon.ca/Jacob-Jensen-Womens-Strata-Watch/dp/B07KYM23LJ/ref=sr_1_12902?keywords=watch&qid=1655331972&s=fashion&sr=1-12902,https://m.media-amazon.com/images/I/61+TjCSRLNL._AC_UL320_.jpg,Jacob Jensen
36148,Womens Analogue Quartz Watch with Leather Strap ES1L019L0055,151.0,0.0,3,https://www.amazon.ca/ESPRIT-ES1L019L0055-Esprit-Watch/dp/B07BHTRK6G/ref=sr_1_12905?keywords=watch&qid=1655331972&s=fashion&sr=1-12905,https://m.media-amazon.com/images/I/715Db5-pk7L._AC_UL320_.jpg,ESPRIT
36152,Women Watches Analogue Quartz Watch with Stainless Steel Strap Simple Square Wristwatch Fashion Dress Watches for Ladies Girls,86.99,3.4,3,https://www.amazon.ca/RORIOS-Watches-Analogue-Stainless-Wristwatch/dp/B09FPNKZJT/ref=sr_1_12909?keywords=watch&qid=1655331972&s=fashion&sr=1-12909,https://m.media-amazon.com/images/I/61WdI-3bALL._AC_UL320_.jpg,RORIOS
36153,Women Watches Ladies Slim Wrist Watch with Stainless Steel Strap Simple Watch for Girls Waterproof Fashion Women Dress Watch,90.99,3.2,7,https://www.amazon.ca/RORIOS-Watches-Stainless-Waterproof-Fashion/dp/B08MTKVQDZ/ref=sr_1_12910?keywords=watch&qid=1655331972&s=fashion&sr=1-12910,https://m.media-amazon.com/images/I/61Dh-X-Sd+L._AC_UL320_.jpg,RORIOS
36154,Womens Analogue Quartz Watch with Stainless Steel Strap PN8002X1,88.6,4.7,5,https://www.amazon.ca/Pulsar-Womens-Analogue-Stainless-PN8002X1/dp/B018PK31HA/ref=sr_1_12911?keywords=watch&qid=1655331972&s=fashion&sr=1-12911,https://m.media-amazon.com/images/I/51pwT3e+eUL._AC_UL320_.jpg,Pulsar
36155,Whimsical Watches Unisex G0620056 Nurse 2 Analog Display Japanese Quartz Green Watch,85.92,4.4,2,https://www.amazon.ca/Nurse-Green-Watch-Gold-Large/dp/B00LOE54AW/ref=sr_1_12912?keywords=watch&qid=1655331972&s=fashion&sr=1-12912,https://m.media-amazon.com/images/I/81+J1gOvW2L._AC_UL320_.jpg,Whimsical Gifts
36156,Watch only time Women Versus LA VILLETTE,227.47,4.2,5,https://www.amazon.ca/Watch-Women-Versus-VILLETTE-goldrose/dp/B083ZN2RBR/ref=sr_1_12913?keywords=watch&qid=1655331972&s=fashion&sr=1-12913,https://m.media-amazon.com/images/I/81Bw+ORiPaL._AC_UL320_.jpg,Versus by Versace
36163,CV8163 Womens Petite Wrist Watches,202.52,0.0,1,https://www.amazon.ca/Christian-Van-Sant-CV8163-Watches/dp/B00OEF0WOG/ref=sr_1_12920?keywords=watch&qid=1655331972&s=fashion&sr=1-12920,https://m.media-amazon.com/images/I/81BKvXdW7RL._AC_UL320_.jpg,Christian Van Sant
36176,Women Watches Japanese Quartz Watch with Mother of Pearl Dial Stainless Steel Bracelet Simple Easy Read Ladies Wristwatch,68.99,4.0,2,https://www.amazon.ca/RORIOS-Japanese-Stainless-Bracelet-Wristwatch/dp/B09BKHXRFR/ref=sr_1_12923?keywords=watch&qid=1655331974&s=fashion&sr=1-12923,https://m.media-amazon.com/images/I/61HbptmSSBL._AC_UL320_.jpg,RORIOS
36177,Women Watches Analogue Quartz Watch Square Rhinestone Dial with Leather Strap Fashion Wrist Watch for Girls Elegant Ladies Dress Watches,68.99,0.0,1,https://www.amazon.ca/RORIOS-Watches-Analogue-Rhinestone-Leather/dp/B08MW3GC4J/ref=sr_1_12924?keywords=watch&qid=1655331974&s=fashion&sr=1-12924,https://m.media-amazon.com/images/I/71pVCuo391L._AC_UL320_.jpg,RORIOS
36178,Fashionable Women Watch Shinning Rhinestone dial with Stainless Steel Strap Lady Dress Wristwatch Women's Analog Quartz Watch,62.99,4.4,15,https://www.amazon.ca/RORIOS-Fashionable-Rhinestone-Stainless-Wristwatch/dp/B08GXFZZ4T/ref=sr_1_12925?keywords=watch&qid=1655331974&s=fashion&sr=1-12925,https://m.media-amazon.com/images/I/71LARndRwkL._AC_UL320_.jpg,RORIOS
36179,Analogue (Model: IC017729),69.0,4.2,19,https://www.amazon.ca/Cartoon-Analogue-Silicone-Bracelet-IC017729/dp/B084KY66DB/ref=sr_1_12926?keywords=watch&qid=1655331974&s=fashion&sr=1-12926,https://m.media-amazon.com/images/I/616EParDXUL._AC_UL320_.jpg,ICE-WATCH
36180,Womens Skeleton Watch Dial Self-Winding Automatic Watch with Leather Band Women Wrist Watch,74.99,3.9,14,https://www.amazon.ca/RORIOS-Skeleton-Self-Winding-Automatic-Leather/dp/B082KG6QJK/ref=sr_1_12927?keywords=watch&qid=1655331974&s=fashion&sr=1-12927,https://m.media-amazon.com/images/I/61gn-eixD5L._AC_UL320_.jpg,RORIOS
36181,Ladies Seksy by Sekonda Crystal Hearts Rose Gold Plated Stone Set Watch 4229,106.32,4.4,24,https://www.amazon.ca/Ladies-Seksy-Sekonda-Crystal-Hearts/dp/B00FJZSSO6/ref=sr_1_12928?keywords=watch&qid=1655331974&s=fashion&sr=1-12928,https://m.media-amazon.com/images/I/61gjpksq8eL._AC_UL320_.jpg,Seksy
36185,Women Watches Mechanical Watch Leather Band Automatic Self-Winding Wristwatch Moon Phase Luminous Watch for Women Ladies,93.99,3.0,146,https://www.amazon.ca/RORIOS-Mechanical-Automatic-Self-Winding-Wristwatch/dp/B08HZ3F83K/ref=sr_1_12932?keywords=watch&qid=1655331974&s=fashion&sr=1-12932,https://m.media-amazon.com/images/I/719wAeSUDFL._AC_UL320_.jpg,RORIOS
36206,Murano Millefiori Bangle Watch - Pink Gold Multicolor,102.26,0.0,1,https://www.amazon.ca/GlassOfVenice-Murano-Millefiori-Bangle-Watch/dp/B081QMTJKT/ref=sr_1_12953?keywords=watch&qid=1655331974&s=fashion&sr=1-12953,https://m.media-amazon.com/images/I/51yho1k8jGL._AC_UL320_.jpg,GlassOfVenice
36245,Quartz Ladies Gold Plated White DIAL Black Strap Watch,88.6,4.8,5,https://www.amazon.ca/Pulsar-Quartz-Ladies-Plated-White/dp/B07GGJVSSW/ref=sr_1_12980?keywords=watch&qid=1655331975&s=fashion&sr=1-12980,https://m.media-amazon.com/images/I/61MVYmzzAhL._AC_UL320_.jpg,Pulsar
36251,Womens - Steel Classic Collection Analog Watch with 3 Hands Movement | Stainless Steel Mesh Band and Coated Case | 3 ATM Water Resistance Wrist Watches | Designed in Denmark,103.1,0.0,1,https://www.amazon.ca/Obaku-Womens-Liv-Collection-Resistance/dp/B0761XJ81X/ref=sr_1_12986?keywords=watch&qid=1655331975&s=fashion&sr=1-12986,https://m.media-amazon.com/images/I/41PqoJt6N-L._AC_UL320_.jpg,Obaku
36253,Baby Bear TOUS Watch 500350180 Girl Pink Leather,99.0,4.6,5,https://www.amazon.ca/Tous-watch-strap-stainless-500350180/dp/B06XSDKBDB/ref=sr_1_12988?keywords=watch&qid=1655331975&s=fashion&sr=1-12988,https://m.media-amazon.com/images/I/61QyircQ5yL._AC_UL320_.jpg,TOUS
36254,R.tous Baby Bear ss bl. Womens Analogue Quartz Watch with Calfskin Bracelet 500350175,99.0,4.3,6,https://www.amazon.ca/R-tous-Analogue-Calfskin-Bracelet-500350175/dp/B01HP3EKXC/ref=sr_1_12989?keywords=watch&qid=1655331975&s=fashion&sr=1-12989,https://m.media-amazon.com/images/I/51V2RUHXGSL._AC_UL320_.jpg,TOUS
36256,Murano Glass Millefiori Bangle Watch - Silver Black Multicolor,102.26,4.7,2,https://www.amazon.ca/GlassOfVenice-Murano-Glass-Millefiori-Bangle/dp/B01D5WPEX2/ref=sr_1_12991?keywords=watch&qid=1655331975&s=fashion&sr=1-12991,https://m.media-amazon.com/images/I/51btTiUJrnL._AC_UL320_.jpg,GlassOfVenice
36269,Murano Glass Millefiori Watch with Leather Band - Silver Black,94.39,4.1,29,https://www.amazon.ca/Murano-Glass-Millefiori-Watch-Leather/dp/B00NXKSTHK/ref=sr_1_13004?keywords=watch&qid=1655331975&s=fashion&sr=1-13004,https://m.media-amazon.com/images/I/51Uq-aH9u2L._AC_UL320_.jpg,GlassOfVenice
36270,Multifunction Women Watch Analogue Quartz Watch Luminous Wristwatch with Stainless Steel Brecelet Ladies Dress Watch,43.99,4.0,2,https://www.amazon.ca/RORIOS-Multifunction-Analogue-Wristwatch-Stainless/dp/B08KZV5ZJF/ref=sr_1_13005?keywords=watch&qid=1655331975&s=fashion&sr=1-13005,https://m.media-amazon.com/images/I/61xnxgsQlrL._AC_UL320_.jpg,RORIOS
36272,Stylish Women Watches Analog Quartz Watches Stainless Steel Mesh Band Ladies Wrist Watch Multifunction Dial Casual Watch for Women Girls,45.99,3.3,3,https://www.amazon.ca/RORIOS-Stylish-Watches-Stainless-Multifunction/dp/B08DTZNQ8R/ref=sr_1_13007?keywords=watch&qid=1655331975&s=fashion&sr=1-13007,https://m.media-amazon.com/images/I/71mj8z6g2pL._AC_UL320_.jpg,RORIOS
36295,Fashion Ladies Watch Analogue Quartz Watch Elegant Women Wristwatches Rotating Diamond Dial Stainless Steel Bracelet Watches Girl Wrist Watches,73.99,0.0,3,https://www.amazon.ca/RORIOS-Analogue-Wristwatches-Rotating-Stainless/dp/B08BFGQ1DG/ref=sr_1_13024?keywords=watch&qid=1655331977&s=fashion&sr=1-13024,https://m.media-amazon.com/images/I/712sm9Njg5L._AC_UL320_.jpg,RORIOS
36297,Fashion Analogue Quartz Watches Mesh Band Starry Sky Dial Simulated Diamond Wrist Watches for Girl/Women,76.99,4.2,40,https://www.amazon.ca/RORIOS-Fashion-Analogue-Magnetic-Simulated/dp/B07MW6DNTY/ref=sr_1_13026?keywords=watch&qid=1655331977&s=fashion&sr=1-13026,https://m.media-amazon.com/images/I/71JAiKpEapL._AC_UL320_.jpg,RORIOS
36303,Women's Scarlette - FTW5016,242.12,4.1,23,https://www.amazon.ca/Fossil-FTW5016-Womens-Scarlette/dp/B07K7S4CJP/ref=sr_1_13034?keywords=watch&qid=1655331977&s=fashion&sr=1-13034,https://m.media-amazon.com/images/I/619eK2brnSL._AC_UL320_.jpg,Fossil
36304,Guess Wildflower Ladies Analog W0821L2,202.0,4.3,4,https://www.amazon.ca/Guess-Wildflower-Ladies-Analog-W0821L2/dp/B01L14HGM8/ref=sr_1_13035?keywords=watch&qid=1655331977&s=fashion&sr=1-13035,https://m.media-amazon.com/images/I/719FquUSllL._AC_UL320_.jpg,Guess
36305,PH8366X1 Ladies Dress Watch,43.13,3.4,3,https://www.amazon.ca/Pulsar-PH8366X1-Ladies-Dress-Watch/dp/B07422BKMP/ref=sr_1_13036?keywords=watch&qid=1655331977&s=fashion&sr=1-13036,https://m.media-amazon.com/images/I/61cjrDIZB1L._AC_UL320_.jpg,Pulsar
36311,Women Watches Waterproof Analogue Quartz Watch with Stainless Steel Strap Classic Date Moon Phase Ladies Wrist Watch,59.99,2.7,3,https://www.amazon.ca/RORIOS-Watches-Waterproof-Analogue-Stainless/dp/B09NKTJCB2/ref=sr_1_13043?keywords=watch&qid=1655331977&s=fashion&sr=1-13043,https://m.media-amazon.com/images/I/613Y6RkIPDL._AC_UL320_.jpg,RORIOS
36313,Women Watches Waterproof Analogue Quartz Watch with Stainless Steel Strap Rhinestone Wrist Watch Fashion Dress Watch for Ladies Girls,47.99,2.0,2,https://www.amazon.ca/RORIOS-Waterproof-Analogue-Stainless-Rhinestone/dp/B09KN7KHNN/ref=sr_1_13045?keywords=watch&qid=1655331977&s=fashion&sr=1-13045,https://m.media-amazon.com/images/I/61lHc0jbvsL._AC_UL320_.jpg,RORIOS
36315,Women Watches Starry Sky Watch Analogue Quartz Watches with Stainless Steel Half-Bangle Fashion Wristwatch for Ladies Girls,52.99,0.0,1,https://www.amazon.ca/RORIOS-Analogue-Stainless-Half-Bangle-Wristwatch/dp/B09FT1R6JS/ref=sr_1_13047?keywords=watch&qid=1655331977&s=fashion&sr=1-13047,https://m.media-amazon.com/images/I/61R8YPwFB0L._AC_UL320_.jpg,RORIOS
